,Eintracht Frankfurt
45672,Kevin Trapp
691892,Nathaniel Brown
328784,Robin Koch
369684,Rasmus Kristensen
368891,Arthur Theate
939964,J. Bahoya
931838,Hugo Larsson
358504,Ritsu Doan
816585,Can Uzun
333647,Jonathan Burkardt
429874,Ansgar Knauff
997861,Kauã Santos
659542,Elye Wahi
684315,Nnamdi Collins
795738,Paxten Aaronson
258039,Aurélio Buta
179184,Michy Batshuayi
290587,Ellyes Skhiri
74842,Mario Götze
191422,Mahmoud Dahoud
635645,Aurèle Amenda
855015,Farès Chaïbi
536482,Junior Ebimbe
,RB leipzig
57071,Péter Gulácsi
318204,David Raum
618472,Castello Lukeba
202591,Benjamin Henrichs
420210,L. Geertruida
894914,Antonio Nusa
566931,Xavi Simons
565424,Johan Bakayoko
926694,Arthur Vermeeren
368887,Loïs Openda
324278,C. Baumgartner
486046,M. Vandevoordt
327251,Ridle Baku
223979,Xaver Schlager
787912,El Bitshiabu
53418,Kevin Kampl
170527,Timo Werner
400489,Eljif Elmas
402008,Amadou Haidara
404950,Nicolas Seiwald
93740,Willi Orbán
865682,Ezechiel Banzuzi
215599,Lukas Klostermann
,Francia
,Psg
315858,G. Donnarumma
616341,Nuno Mendes
661171,Willian Pacho
398073,Achraf Hakimi
181767,Marquinhos
670681,João Neves
914562,Désiré Doué
487469,Vitinha
502670,K. Kvaratskhelia
708265,Bradley Barcola
288230,Ousmane Dembélé
463600,Lucas Chevalier
872171,Lucas Beraldo
550550,Gonçalo Ramos
557149,Lee Kang-in
348026,Nordi Mukiele
350219,Fabián Ruiz
903693,Senny Mayulu
258027,Renato Sanches
372246,Carlos Soler
810092,W. Zaïre-Emery
487969,Randal Kolo Muani
281963,Lucas Hernández
282041,Presnel Kimpembe
296622,Marco Asensio
,Marselle
229604,Gerónimo Rulli
575998,Leonardo Balerdi
581669,CJ Egan-Riley
474800,Facundo Medina
167799,P. Højbjerg
182913,Adrien Rabiot
392770,Angel Gomes
370846,Timothy Weah
653610,Igor Paixão
418659,Amine Gouiri
532826,Mason Greenwood
199321,Rubén Blanco
328609,Derek Cornelius
127189,G. Kondogbia
672381,Jonathan Rowe
354482,Amir Murillo
807165,Bamo Meïté
372711,Amine Harit
593482,Azzedine Ounahi
599663,Faris Moumbagna
298975,Pol Lirola
58864,P. Aubameyang
217115,Neal Maupay
,Monaco
48015,Lukas Hradecky
420064,Caio Henrique
228948,Thilo Kehrer
789082,Vanderson
648779,Wilfried Singo
810895,Ben Seghir
334526,Denis Zakaria
918969,Lamine Camara
263918,Aleksandr Golovin
565821,Mika Biereth
745200,Maghnes Akliouche
251322,Philipp Köhn
122153,Paul Pogba
237662,Breel Embolo
563963,Mohammed Salisu
1004834,George Ilenikhena
1005240,Christian Mawissa
364245,Jordan Teze
466810,Ansu Fati
165793,Takumi Minamino
175722,Eric Dier
503770,Folarin Balogun
745181,S. Magassa
,Lille
417278,Arnaud Bodart
318523,Romain Perraud
463605,Bafodé Diakité
816580,Tiago Santos
648020,Alexsandro
652275,Hákon Haraldsson
1016015,Ngal'ayel Mukau
496857,Edon Zhegrova
1097139,Ayyoub Bouaddi
82442,Olivier Giroud
724129,Fernández-Pardo
205465,M. Caillard
245537,Nabil Bentaleb
221025,André Gomes
903359,Marius Broholm
903666,Ethan Mbappé
580657,Osame Sahraoui
479648,Félix Correia
594991,Mohamed Bayo
707230,Ugo Raghouber
80293,Aïssa Mandi
84301,Benjamin André
100986,Thomas Meunier
,Olympique Lyon
282028,Rémy Descamps
646402,Abner
291200,Moussa Niakhaté
